time,ISONE,F,E,G,D,C,B,A,H,I,K,J,IESO,PJM
3938,7095.3940384,993.487802258,473.6628084400047,813.9309499,229.17479440000002,1141.2115181080005,839.3015973800001,1314.6198031200017,177.3106204,501.5,1492.1834393,4464.0,7872.6826488,10905.935488
3939,6900.992449099999,975.9214511120001,441.47658939999786,793.2018927,198.83086039999998,1083.7770911719995,816.580449739,1266.4915188900015,171.1709779,487.4,1426.7825020999999,4312.8,7656.9846875,10607.1316179
3940,6800.4125926,975.8028391570001,422.3367689799979,777.5051525,180.38206259999998,1043.0491951999968,807.4422184050001,1243.5420924900025,176.1432177,496.1,1392.2797864,4204.6,7545.3864759,10452.535917300002
3941,6885.311494400001,1000.773659249,419.2709067199981,784.8873817,166.47717819999997,1069.1385946259977,819.4114233920001,1262.7306594000006,175.5768139,499.5,1408.0833825999998,4220.8,7639.5859114,10583.029296600002
3942,7178.761803,1050.924973697,426.9063988800001,814.3422362000001,148.20483989999997,1118.1903806020002,865.5286264800001,1303.3110114800015,183.4838591,520.7,1454.941007,4392.0,7965.1832128,11034.0754418
3943,7878.0689886,1165.2808923280002,512.5485673199998,886.180667,171.4095517,1237.1797506179996,934.6651930920001,1391.4663995500023,208.1821541,572.8,1601.6439670999998,4861.7,8741.0983367,12108.9416164
3944,8562.6455814,1234.579863301,560.7058546500002,952.8196284999999,173.94508060000004,1333.9041933839974,1006.9788378180001,1514.9978301600001,225.8860673,643.2,1726.949311,5392.5,9500.669156,13161.1662204
3945,8950.920783,1270.7426395890002,552.5330265500036,987.7261478999999,151.86630790000004,1342.931165961,1042.693722264,1539.7787920300013,232.0305468,673.3,1786.3309846,5791.1,9931.4792592,13757.962426
3946,9151.658110600001,1277.347408501,542.3304156499992,1023.7061438999999,127.87837400000001,1320.0960890999972,1053.593009323,1518.6056075500017,238.7518251,699.6,1823.8054124999999,6036.4,10154.2070283,14066.5046149
3947,9290.727579999999,1264.481546133,545.1243498499981,1060.7165089,90.80759590000002,1295.2808949129987,1053.779193891,1509.4652260700013,243.9190852,716.4,1894.5589324,6156.1,10308.5113271,14280.260559299999
3948,9413.0601406,1275.255888509,547.1973222500005,1069.7390817,106.24595640000001,1306.765905838997,1054.829958218,1522.527215000002,247.2655626,725.2,1978.8897761,6251.0,10444.2452149,14468.2911342
3949,9398.223951299999,1263.94085171,532.4451204499974,1065.2648791000001,102.86272250000002,1300.2168931029964,1059.297990007,1514.0465394300008,242.8329653,715.2,2012.8420381,6242.2,10427.7837468,14445.4872497
3950,9370.135508700001,1257.0143006970002,531.5212074999951,1064.1568174000001,102.37211639999998,1292.5604332709993,1056.521365089,1520.8826624900014,241.5806519,718.4,1968.7737783,6248.0,10396.6182621,14402.314063
3951,9371.719444,1268.94085171,509.70322554999717,1054.7648791,102.25831169999998,1258.3125736230002,1054.911510161,1510.9343291400019,239.7329653,718.1,2044.6746871,6240.7,10398.3757143,14404.7486487
3952,9319.5023946,1263.018717171,520.4732149199974,1053.8277953000002,121.98520429999996,1258.5018769799974,1048.254059822,1494.4228165600018,238.5923239,719.7,2034.3239911,6235.7,10340.4383744,14324.4887282
3953,9408.5723245,1258.25410073,543.0418575999967,1076.6778128,120.19282749999996,1276.2924462419992,1038.8601353489998,1499.4230177200013,252.8679811,736.0,2106.4064879999996,6328.9,10439.2657669,14461.393161799999
3954,9539.6693237,1282.2567827990001,538.1978948599989,1101.1697161000002,137.19232699999998,1259.5733056179954,1046.627406505,1497.5599395100026,268.3643533,746.1,2219.574941,6350.1,10584.7242281,14662.8950634
3955,9442.7325177,1266.299316873,548.9611103599999,1118.764809,166.32367520000003,1283.3298374999943,1038.094336658,1498.9461778700015,279.1303365,738.9,2293.833734,6127.7,10477.168152100001,14513.8988942
3956,9258.46811,1259.663933114,562.4961619800016,1118.0147914,201.7561559,1292.6245612379969,1009.948929631,1498.145133990002,270.0546793,713.4,2276.4289879999997,5939.0,10272.717885499998,14230.676324999999
3957,9112.5877206,1264.257863799,629.8784339900059,1112.9129488,248.5355877,1348.264893072,1000.088774634,1518.4245584500018,265.3427219,692.5,2263.4656465,5774.3,10110.8565424,14006.4516895
3958,8990.5191514,1248.532965627,641.2693707900014,1087.8357517999998,266.3376847,1386.175562066998,1007.254015042,1548.3210541800013,259.790694,672.5,2232.6162355,5653.4,9975.4155632,13818.826878999998
3959,8517.6090367,1173.885173463,603.6058289100055,1004.2212408,276.4829068,1310.3191135709958,946.9428059850001,1493.9528622400014,241.39653,634.4,2064.2435383,5403.8,9450.698932899999,13091.943049100002
3960,7931.5003861000005,1096.9709778810002,529.7672642799978,916.0954783999999,227.9183164,1178.2107482339984,879.892038339,1391.2926208700012,222.8804416,584.3,1831.3554475,5087.8,8800.3830559,12191.0680467
3961,7425.2748456,1037.734556933,429.80672771,847.375509,145.22464049999996,1042.802293564995,824.1005092,1292.0732053300005,201.0997706,537.8,1619.6282418,4762.5,8238.7013489,11412.9769272
3962,7087.6327583,996.2630389239999,396.7207404199932,803.484157,143.69783139999998,1015.5584802699963,792.024588649,1259.9843333100023,185.8558885,508.7,1510.3276084,4506.9,7864.071132499999,10894.0060555
3963,6855.69191595,974.280757091,381.20736831999716,774.2502628999998,135.43322669999998,987.4063256330003,770.7179773259999,1231.8985907500007,177.084858,480.6,1432.820633,4331.6,7606.7215565999995,10537.502688
3964,6723.0637802,963.658622551,358.68854612,762.0131790999999,116.0209284,962.3419627809978,760.4016774629999,1210.4690314800034,169.8442166,468.1,1375.4785022,4216.0,7459.56423,10333.6473591
3965,6689.061981100001,962.762145135,355.53207247999757,759.7535226,112.42765129999998,957.1725088709975,762.7104736900001,1207.7980372800027,168.1570978,462.0,1357.8531575,4164.7,7421.8375902,10281.3850858
3966,6697.3512402999995,966.924973797,348.60709419000045,755.2422362,96.95212189999995,940.9073844219988,774.998980358,1207.9985904400003,170.7838591,462.7,1333.3680929000002,4165.0,7431.0349233,10294.1260437
3967,6908.3841434,996.924973697,378.19934026000186,780.2422362,103.19152350000002,980.029887591998,795.065942123,1203.6507396020024,175.4838591,479.0,1375.6948313,4335.2,7665.1861315999995,10618.492981799998
3968,7378.3903773,1063.818769744,409.701490329999,835.5099895,115.4240565,1053.943218536,841.298625981,1283.7057137980005,200.5746057,520.8,1473.0235299,4624.0,8186.6807655,11340.913419499999
3969,7879.7057212,1098.109884324,451.7810416599988,884.5858395,142.4309207,1132.4661450119984,889.856516759,1360.908247870001,225.36898,570.3,1616.7590908,4980.4,8742.914371,12111.457347700001
3970,8247.9177499,1100.761146197,493.7996293699983,917.4584998,158.27073459999997,1186.726378702999,933.62615458,1419.1874240300017,231.2937434,610.3,1745.8096226,5285.8,9151.4634135,12677.4155746
3971,8539.6785277,1103.729284922,508.10796580000203,945.2488258000001,193.48906450000004,1253.6955382229974,964.3025723730001,1464.9853079600011,239.2309674,641.8,1882.4604727,5558.5,9475.186099800001,13125.8648332
3972,8755.3576407,1111.60184012,513.6842739199992,978.3101297000001,192.21716719999995,1292.5197737529993,978.8673879629999,1478.0184682600016,248.6798633,667.9,1994.2677626,5749.9,9714.492501100001,13457.3732015
3973,8924.838657100001,1122.3100495509998,490.00062998000305,1009.4822593000001,154.8485146,1259.8173688220024,989.629971491,1468.526674180002,254.7990086,688.6,2077.0140946,5883.7,9902.5398813,13717.873044500002
3974,9006.0417106,1132.60094633,478.7928528599955,1042.5794953,113.74865870000002,1248.3432420629965,991.7342956250001,1443.6010514800018,265.4810726,701.2,2069.7017183,5911.4,9992.638594499998,13842.6857445
3975,9124.6784223,1181.209779176,505.3030482099975,1085.3214511,119.35067370000002,1243.9661630819992,989.336165153,1424.4542845500018,278.5044164,722.6,2178.4373517,5974.4,10124.271760299998,14025.035635400001
3976,9284.1278529,1251.549631882,516.9715339699992,1128.2246406999998,126.32922839999998,1256.667351646999,999.267338518,1424.129633290003,286.2740273,736.7,2280.819948,6015.2,10301.1886105,14270.1164807
3977,9423.091726,1297.39837001,557.6594570899964,1182.9519804,163.53214529999997,1296.1572443259972,1005.392833501,1445.3614241800028,293.6492639,750.5,2377.013948,6051.8,10455.3757458,14483.7101229
3978,9422.4581525,1312.873606475,577.1616578700026,1207.9051875,176.2321313,1306.5534479019977,1015.028361644,1459.0351515900006,296.9945321,751.6,2408.515923,5973.9,10454.672764449999,14482.7362915
3979,9333.70501,1305.1727654590002,598.6736280400011,1181.1567473,200.07702190000003,1333.3127582179989,1014.3098945779999,1476.9860617100003,292.7780231,736.3,2363.599766,5916.0,10356.1968623,14346.3187697
3980,9252.0267752,1301.1099370979998,636.6525676800028,1160.2680335999999,247.25524840000003,1365.4489953089974,1020.0752226290001,1502.067019380001,290.7512618,728.8,2317.871715,5857.2,10265.5709135,14220.775708200003
3981,9253.0827317,1299.578969812,631.7235569800017,1161.8889940000001,250.6636348,1361.5810749900002,1019.9476628960001,1519.5765258500016,282.8872766,727.0,2313.085638,5825.9,10266.7425477,14222.398757099998
3982,9156.3043189,1275.3355937219999,604.0609549300003,1141.4454609,242.6715726,1338.0727917729967,999.046483901,1511.2440738,287.3047844,723.4,2268.7016169999997,5789.5,10159.3622219,14073.646044899999
3983,8796.2231561,1212.65951634,561.5208437399998,1081.6438135,261.00237419999996,1281.815081131999,950.2828523850001,1472.8653358600004,269.5430074,696.3,2143.8671753,5631.7,9759.834766,13520.1853122
3984,8306.7345257,1130.8435857519999,537.8552444400036,1003.8389765,289.5229031,1224.7005985139974,888.8002402129999,1401.7143672600014,247.3116193,657.8,1992.7124649000002,5402.5,9216.7234701,12767.8195692
3985,7814.44760967,1059.29523947,511.28048153200086,932.2546602,296.27344999999997,1211.9584412350011,839.001097615,1347.871526250002,222.0133926,610.6,1864.4426208,5134.8,8670.5073418,12011.152735
3986,7459.6990275200005,1016.8727917970001,516.0881591020025,871.8478444,340.91763783,1211.7177947449984,801.7063172259999,1324.4212419600008,204.369164,575.9,1773.8590484000001,4906.1,8276.8966429,11465.888421200001
3987,7178.497813499999,990.791377516,517.8149093550027,841.0534875999999,408.04738176,1217.1682985169973,770.494930253,1290.6336338900003,181.9057834,542.0,1711.4735312,4707.4,7964.8903047,11033.6696792
3988,7003.6842163,974.496687678,515.3111753020042,821.0550999,400.89970439,1214.2591985099991,754.2170103029999,1278.4049111900015,218.3162461,550.4,1669.2066332,4500.7,7770.9261686,10764.9734232
3989,6976.96851818,974.191377516,509.0616645420007,812.1534876000001,405.46006612,1232.9722807880016,754.783278288,1312.7165986200016,183.4057834,506.8,1649.5887966,4531.2,7741.2838089,10723.910208000001
3990,6996.662106549999,976.2497897039999,521.3373126849981,812.2712233,441.18388034,1244.5770905779984,751.467703709,1293.5640392400014,183.5208728,505.4,1652.461421,4540.1,7763.1347973,10754.1801275
3991,7074.80288685,985.327655065,538.5181042660015,821.5341395,434.12309207000004,1265.147725621997,762.267873936,1300.00804693,190.1802313,509.5,1670.5264646,4609.5,7849.8357704,10874.2859743
3992,7420.31185089,1038.8064142140001,607.8242049170012,872.8276902,469.65743124,1325.624622623998,802.992630911,1329.2610750699996,208.2383807,538.5,1745.5008836000002,4805.8,8233.1946654,11405.3485828
3993,7909.90607705,1130.705520425,667.3685894600007,932.9970557,485.71259175,1404.6641043610002,864.4874639179999,1393.5328280900014,238.1395899,581.0,1896.5089229999999,5077.3,8776.4231251,12157.876634299999
3994,8415.0756621,1204.241745499,737.6251845360008,995.8955135,484.62562627,1490.9823627999986,917.515300569,1473.0168324600006,261.031756,618.4,2052.649012,5387.9,9336.9331972,12934.3446986
3995,8832.4952611,1246.867403023,748.2563630140021,1051.7729408,472.30285791,1533.941283625999,953.414831235,1495.953421170002,271.1852787,662.1,2203.6556207,5760.2,9800.0804206,13575.937151
3996,9131.3837465,1272.534647558,739.4427473339986,1104.2326323,491.07657311,1538.2600174819995,976.878068178,1488.9111008400012,280.2237119,695.3,2366.8738348,5992.1,10131.71164073,14035.3420151
3997,9355.56330874,1302.112513218,750.3132002890036,1143.7955485,488.40165364,1534.2273232229998,976.800853892,1496.7913073600016,295.4830705,731.5,2433.674529,6206.5,10380.449701599999,14379.915954
3998,9441.51816668,1292.1080972460002,741.617738806002,1141.5245706,494.34479557000003,1525.7828245479961,974.1663399550001,1504.5486142800003,304.7713985,738.6,2583.402288,6246.2,10475.8207721,14512.032381300001
3999,9412.479364269999,1278.405467851,735.4775171990052,1136.0148614999998,496.91467224999997,1514.292147652995,974.202140619,1507.606557610002,302.6573081,732.2,2592.929327,6239.7,10443.6008156,14467.398454600001
4000,9504.08358948,1281.126708801,747.2949872209969,1149.9213109,482.26092024,1508.6997427229996,977.6633225160001,1507.0582281500017,301.7991588,745.7,2524.908954,6451.3,10545.240131999999,14608.1982112
4001,9616.067776,1303.118770044,759.9483999949997,1165.3099895,467.23613687,1521.873201681003,980.5803862,1500.0692515500016,305.8746057,752.5,2633.705925,6499.7,10669.491997699999,14780.322872499999
4002,9680.850705500001,1321.277182433,776.3953854069997,1182.9277252000002,466.22199632,1520.6548550579962,988.286886334,1492.9453794700016,309.7896951,768.9,2644.500896,6525.8,10741.3717946,14879.897111999999
4003,9667.8624407,1322.911723976,785.176770901001,1172.5293025,468.37149008,1517.534738920999,981.2415547150001,1490.6493563200015,321.3488433,780.0,2637.752885,6516.5,10726.9606877,14859.933578900002
4004,9665.69773012,1326.057781735,781.5985427770048,1176.6647389,478.58717038,1508.3600806100017,981.921902497,1496.683985030002,325.0277077,778.6,2652.598091,6476.9,10724.5588281,14856.6063141
4005,9682.96261855,1320.6197158080001,781.9700279850019,1177.6228181,467.38594740999997,1507.6160855789956,990.075694547,1499.4017295000037,328.6556782,785.7,2674.435636,6476.3,10743.7150579,14883.143212900002
4006,9656.14132453,1287.656887246,765.6744836459973,1163.1341045,458.93261043,1494.2005525649975,1003.325830837,1524.3041471700008,322.3289169,778.1,2643.7091330000003,6494.2,10713.9555391,14841.9177013
4007,9188.774982300001,1199.133859117,693.6583898630067,1078.2663863,439.84285567999996,1402.029717003998,952.9986118190001,1473.4222889800005,298.3894848,733.4,2461.875073,6315.1,10195.3899906,14123.5548906
4008,8618.08329697,1099.794276786,634.3436422940006,986.7240047999999,452.27443889,1332.8319496249983,890.079920138,1426.2008013900013,266.114466,673.5,2232.3079283,6002.2,9562.1799814,13246.376442
4009,8112.491329,1033.758961821,602.7915399260035,917.0740082,463.8002873,1256.3931331769961,834.92623643,1369.973078610002,228.6389447,624.2,2029.4165374,5683.5,9001.2012554,12469.2591576
4010,7782.716118,990.376340618,580.8700751120053,869.4792850000001,456.97625628,1210.3317803679981,805.412470367,1333.574376450003,215.4731861,594.6,1909.7062297,5450.8,8635.299717299999,11962.380022299998
4011,7575.8542413,970.325867486,575.3408597149937,844.6728707,463.37782945000004,1206.6275108179975,791.317569378,1318.0853393599996,202.4826498,568.8,1826.6195032,5277.4,8405.776467,11644.4241397
4012,7487.3122897,963.10467921,562.3621511030011,828.9486155,458.76126104,1223.7712236929988,789.281140378,1309.7186413200002,196.223081,555.7,1797.7292069,5196.5,8307.5348915,11508.3312305
4013,7556.1078545,981.250683493,578.9970790669967,829.7018577,456.84431191,1243.381540625997,806.423165796,1323.690863950001,198.9196635,557.8,1821.4908338999999,5190.9,8383.866897,11614.0730681
4014,7900.8248512,1040.409989472,628.4813556890001,870.2502278,454.15118727000004,1329.1038850989994,855.134292248,1364.6877273100022,214.2335436,581.8,1883.3644583,5405.6,8766.3470661,12143.918386799998
4015,8663.172638600001,1158.271924244,705.6057767429995,953.1083070000001,448.23848798,1488.0039059479993,939.612912195,1481.0613609000018,245.4615142,647.4,2064.5524771,5922.3,9612.2087859,13315.6807655
4016,9438.6142875,1244.718822318,776.5531748719993,1031.8921837,499.2214001,1604.023687802994,1016.5451096700001,1588.320437720002,277.5568875,715.4,2269.4182960999997,6519.5,10472.598775999999,14507.5689857
4017,9902.9183557,1268.342692363,809.6735157379986,1083.3083421000001,483.98014253,1658.9459377329997,1058.5084458190001,1645.4192640200017,306.7128286,756.9,2433.625498,6929.3,10987.766583999999,15221.224946899998
4018,10193.992761900001,1271.273659749,830.3251558820047,1123.8873817,488.21056771,1676.3036178940026,1077.2802534030002,1680.946420040002,322.8768139,785.7,2549.9794629999997,7190.9,11310.727709,15668.619223200001
4019,10411.57259776,1281.614353271,843.5989843389967,1146.5390116,498.799281613,1699.776953881999,1100.8826470039999,1711.5373462499997,335.6629338,800.6,2668.038489,7339.9,11552.143054,16003.0490833
